Unnamed: 0,smiles,property,value,Polymer_BRICS
3518,[*]c1ccc(-c2cc(-c3ccccc3)c3cc(-c4ccc5nc([*])cc(-c6ccccc6)c5c4)ccc3n2)cc1,Egc,3.2935,"['c1ccccc1', 'c1ccccc1', 'c1ccc2ncccc2c1', 'c1ccc2ncccc2c1']"
3519,[*]c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(-c6ccc7nc([*])cc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,Egc,3.1981,"['c1ccccc1', 'c1ccccc1', 'c1ccccc1', 'c1ccc2ncccc2c1', 'c1ccc2ncccc2c1']"
3520,[*]Nc1cc([*])ccc1C,Egc,4.116,"['N', 'Cc1ccccc1']"
3521,[*]Nc1cc([*])ccc1CCCCCC,Egc,4.1073,"['N', 'CCCCCC', 'c1ccccc1']"
3522,[*]Nc1cc([*])ccc1CCCCCCCCCCCC,Egc,4.025,"['N', 'c1ccccc1', 'CCCCCCCCCCCC']"
3523,[*]Nc1ccc([*])cc1CCCCCCCCCCCCCCC,Egc,3.3286,"['N', 'c1ccccc1', 'CCCCCCCCCCCCCCC']"
3524,[*]N=C1c2ccccc2C(=Nc2ccc([*])cc2)c2ccccc21,Egc,1.6985,['N=C1c2ccccc2C(=Nc2ccccc2)c2ccccc21']
3525,[*]C=Cc1ccc([*])nc1,Egc,1.9268,['C=Cc1cccnc1']
3526,[*]Nc1ccc([*])cc1CO,Egc,3.7131,"['N', 'CO', 'c1ccccc1']"
3527,[*]c1ccc(N([*])c2ccc(S(=O)(=O)O)cc2)cc1,Egc,3.3685,"['c1ccccc1', 'O=S(=O)(O)c1ccccc1', 'N']"
3528,[*]Nc1ccc(-c2ccc(NC(=C(C#N)C#N)c3ccc(-c4ccc(C([*])=C(C#N)C#N)cc4)cc3)cc2)cc1,Egc,2.7741,"['N', 'N#CCC#N', 'C', 'CN', 'c1ccccc1']"
3529,[*]c1cc(CCCCCCCC)c([*])[nH]1,Egc,2.9335,"['c1cc[nH]c1', 'CCCCCCCC']"
3530,[*]c1cc(C)c([*])[nH]1,Egc,2.6116,['Cc1cc[nH]c1']
3531,[*]Nc1ccc([*])c2cc3ccccc3cc12,Egc,2.1612,"['N', 'c1ccc2cc3ccccc3cc2c1']"
3532,[*]c1[nH]c([*])c(C(=O)O)c1C,Egc,3.2017,"['O=CO', 'Cc1cc[nH]c1']"
3533,[*]c1cc(C(=O)CC)c([*])[nH]1,Egc,3.012,"['CCC=O', 'c1cc[nH]c1']"
3534,[*]c1cc(-c2ccccc2)c([*])[nH]1,Egc,2.9521,"['c1ccccc1', 'c1cc[nH]c1']"
3535,[*]c1ccc2[nH]c3ccc([*])cc3c2c1,Egc,3.4644,['c1ccc2c(c1)[nH]c1ccccc12']
3536,[*]c1ccc([*])n1C(=O)OCC,Egc,2.3493,"['O=Cn1cccc1', 'O', 'CC']"
3537,[*]c1ccc([*])n1CCC(=O)NO,Egc,2.8742,"['CCC(=O)NO', 'c1ccnc1']"
3538,[*]c1ccc([*])n1CCC(=O)OCC,Egc,2.8986,"['O', 'CC', 'CCC=O', 'c1ccnc1']"
3539,[*]c1ccc([*])n1C(=O)NO,Egc,2.5384,['O=C(NO)n1cccc1']
3540,[*]c1ccc([*])n1CC(=O)NO,Egc,2.9276,"['CC(=O)NO', 'c1ccnc1']"
3541,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)OCC,Egc,3.5811,"['O', 'CC', 'CCC=O', 'c1ccc2c(c1)nc1ccccc12']"
3542,[*]c1ccc2c(c1)c1cc([*])ccc1n2C(=O)OCC,Egc,3.932,"['O=Cn1c2ccccc2c2ccccc21', 'O', 'CC']"
3543,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC(=O)OCC,Egc,3.5868,"['O', 'CC', 'CC=O', 'c1ccc2c(c1)nc1ccccc12']"
3544,[*]c1ccc2c(c1)c1cc([*])ccc1n2C(=O)NO,Egc,3.8619,['O=C(NO)n1c2ccccc2c2ccccc21']
3545,[*]c1ccc2c(c1)c1cc([*])ccc1n2CCC(=O)NO,Egc,3.571,"['CCC(=O)NO', 'c1ccc2c(c1)nc1ccccc12']"
3546,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC(=O)NO,Egc,3.6467,"['CC(=O)NO', 'c1ccc2c(c1)nc1ccccc12']"
3547,[*]Nc1cc(OC)c([*])cc1OC,Egc,3.2172,"['CO', 'N', 'c1ccccc1']"
3548,[*]Nc1cc(OCC)c([*])cc1OCC,Egc,3.3635,"['CC', 'O', 'N', 'c1ccccc1']"
3549,[*]c1cc(CCCCCCCCCC)c([*])[nH]1,Egc,2.8756,"['c1cc[nH]c1', 'CCCCCCCCCC']"
3550,[*]Nc1cc(C)c([*])cc1C,Egc,3.9275,"['N', 'Cc1ccc(C)cc1']"
3551,[*]CCN([*])C(=O)c1ccc(OC)cc1,Egc,5.0115,"['CO', 'CC', 'N', 'C=O', 'c1ccccc1']"
3552,[*]Nc1ccc([*])cc1OCCCCS(=O)(=O)O,Egc,3.2606,"['CCCCS(=O)(=O)O', 'O', 'N', 'c1ccccc1']"
3553,[*]c1cc(CC(=O)OCCCCCCCC)c([*])[nH]1,Egc,3.192,"['O', 'CCCCCCCC', 'CC=O', 'c1cc[nH]c1']"
3554,[*]c1ccc(-c2ccc([*])nc2)cn1,Egc,3.5855,['c1ccncc1']
3555,[*]c1cnc([*])c(C)c1,Egc,5.1042,['Cc1cccnc1']
3556,[*]c1cc(C)c([*])cn1,Egc,5.1074,['Cc1ccncc1']
3557,[*]c1ccc([*])c(C)n1,Egc,5.1183,['Cc1ccccn1']
3558,[*]c1ncc(-c2cnc([*])c(C)c2)cc1C,Egc,3.4579,['Cc1cccnc1']
3559,[*]c1ccc([*])c(CCCCCC)n1,Egc,4.7957,"['CCCCCC', 'c1ccncc1']"
3560,[*]c1ccc(-c2ccc([*])c(CCCCCC)n2)nc1CCCCCC,Egc,3.9211,"['CCCCCC', 'c1ccncc1']"
3561,[*]N=C(O)N=C([*])N=C(N)N,Egc,3.4308,['N=C(O)N=CN=C(N)N']
3562,[*]N=C(N=C(NC(C)=O)NC(C)=O)N=C([*])OC(C)=O,Egc,3.7327,"['CC=O', 'N=C(N=CO)N=C(N)N']"
3563,[*]N=Nc1ccc(-c2ccc([*])c(C)c2)cc1C,Egc,2.1369,"['Cc1ccccc1', 'Cc1ccccc1N=N']"
3564,[*]Nc1ccc([*])cc1S(=O)(=O)O,Egc,2.9815,"['N', 'O=S(=O)(O)c1ccccc1']"
3565,[*]c1[nH]c([*])c(OC)c1OC,Egc,2.5591,"['CO', 'c1cc[nH]c1']"
3566,[*]c1ccc2c(c1)c1ccccc1n2[*],Egc,3.9529,['c1ccc2c(c1)nc1ccccc12']
3567,[*]C=Cc1ccc(C=Cc2nc3cc4nc([*])[nH]c4cc3[nH]2)cc1,Egc,1.9717,"['C', 'C=Cc1ccccc1', 'c1nc2cc3nc[nH]c3cc2[nH]1']"
3568,[*]Nc1ccc(-c2ccc(NC3=CC(=O)C([*])=CC3=O)cc2)cc1,Egc,2.1114,"['N', 'NC1=CC(=O)C=CC1=O', 'c1ccccc1']"
3569,[*]NC1=CC(=O)C([*])=CC1=O,Egc,1.9466,['NC1=CC(=O)C=CC1=O']
3570,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC,Egc,3.4703,"['CC', 'c1ccc2c(c1)nc1ccccc12']"
3571,[*]c1ccc2c(c1)c1cc([*])ccc1n2-c1ccccc1,Egc,3.553,"['c1ccccc1', 'c1ccc2c(c1)nc1ccccc12']"
3572,[*]Nc1ccc([*])cc1Br,Egc,3.3506,"['N', 'Brc1ccccc1']"
3573,[*]Nc1cc(Cl)c([*])cc1Cl,Egc,3.1744,"['N', 'Clc1ccc(Cl)cc1']"
3574,[*]Nc1ccc([*])c(Cl)c1Cl,Egc,4.4048,"['N', 'Clc1ccccc1Cl']"
3575,[*]Nc1c(Cl)cc([*])cc1Cl,Egc,4.3983,"['N', 'Clc1cccc(Cl)c1']"
3576,[*]Nc1cc(Br)c([*])cc1Br,Egc,3.1464,"['N', 'Brc1ccc(Br)cc1']"
3577,[*]Nc1c(Br)cc([*])cc1Br,Egc,4.3604,"['N', 'Brc1cccc(Br)c1']"
3578,[*]C=Cc1ccc([*])n1C,Egc,1.53,['C=Cc1cccn1C']
3579,[*]C=Cc1ccc([*])n1CCCCCC,Egc,1.5103,"['CCCCCC', 'C=Cc1cccn1']"
3580,[*]C=Cc1ccc([*])n1CCCCCCCCCCCC,Egc,1.2671,"['C=Cc1cccn1', 'CCCCCCCCCCCC']"
3581,[*]c1ccc2c(c1)c1cc([*])ccc1n2C,Egc,3.4554,['Cn1c2ccccc2c2ccccc21']
3582,[*]Nc1ccc([*])c2ccccc12,Egc,2.8917,"['N', 'c1ccc2ccccc2c1']"
3583,[*]Nc1cc2cccc3c([*])cc4cccc1c4c23,Egc,2.4353,"['N', 'c1cc2ccc3cccc4ccc(c1)c2c34']"
3584,[*]c1ccc2c(c1)c1cc([*])ccc1n2C=C,Egc,3.4876,['C=Cn1c2ccccc2c2ccccc21']
3585,[*]N=P([*])(OCCC(=O)C=C)OCCC(=O)C=C,Egc,3.9384,"['C=CC(=O)CC', 'N=[PH](O)O']"
3586,[*]Nc1ccc(Nc2ccc([*])cc2)cc1C(=O)O,Egc,2.6737,"['N', 'c1ccccc1', 'N', 'O=CO', 'c1ccccc1']"
3587,[*]c1ccc(-c2ccc(-c3ccc([*])n3C)n2C)cn1,Egc,2.931,"['Cn1cccc1', 'c1ccncc1', 'Cn1cccc1']"
3588,[*]Nc1ccc([*])cc1F,Egc,3.5047,"['N', 'Fc1ccccc1']"
3589,[*]CC(O)C(O)CN([*])c1ccc(N(C)C)cc1,Egc,3.7705,"['CC(O)C(C)O', 'N', 'CNC', 'c1ccccc1']"
3590,[*]c1c2ccccc2c([*])n1C,Egc,2.8434,['Cn1cc2ccccc2c1']
3591,[*]c1cn([*])c2ccccc12,Egc,4.1935,['c1ccc2nccc2c1']
3592,[*]Nc1ccc(-c2ccc([*])cc2)c(C)c1,Egc,3.3791,"['N', 'c1ccccc1', 'Cc1ccccc1']"
3593,[*]Nc1cc([*])ccc1N,Egc,3.7339,"['N', 'Nc1ccccc1']"
3594,[*]c1ccc([*])c2nccnc12,Egc,3.0389,['c1ccc2nccnc2c1']
3595,[*]c1ccc([*])c2nc(CC)c(CC)nc12,Egc,3.3743,"['CC', 'c1ccc2nccnc2c1']"
3596,[*]c1ccc([*])c2nc(CCCCCCC)c(CCCCCCC)nc12,Egc,3.0414,"['CCCCCCC', 'c1ccc2nccnc2c1']"
3597,[*]c1ccc([*])c2nc(-c3ccccc3)c(-c3ccccc3)nc12,Egc,3.1914,"['c1ccccc1', 'c1ccc2nccnc2c1']"
3598,[*]Nc1ccc([*])cc1O,Egc,3.4121,"['N', 'Oc1ccccc1']"
3599,[*]c1ccc(-c2ccc(N(c3ccccc3)c3ccc4ccc(N([*])c5ccccc5)cc4c3)cc2)cc1,Egc,3.0933,"['c1ccccc1', 'c1ccc2ccccc2c1', 'N', 'N', 'c1ccccc1', 'c1ccccc1']"
3600,[*]c1cc(CCCCCC)c([*])[nH]1,Egc,2.8742,"['CCCCCC', 'c1cc[nH]c1']"
3601,[*]c1cc(CCCCCCCCCCCCCCCC)c([*])[nH]1,Egc,3.0442,"['c1cc[nH]c1', 'CCCCCCCCCCCCCCCC']"
3602,[*]Nc1c(OC)cc([*])cc1OC,Egc,3.4275,"['CO', 'N', 'c1ccccc1']"
3603,[*]Nc1ccc(C=Cc2ccc(NC(=C(C#N)C#N)c3ccc(C([*])=C(C#N)C#N)cc3)cc2)cc1,Egc,2.0414,"['N', 'N#CCC#N', 'C', 'c1ccccc1', 'C', 'CN']"
3604,[*]CCCCCCCCCCNC(C)=N[*],Egc,4.8855,"['CC(=N)N', 'CCCCCCCCCC']"
3605,[*]Cc1ccc(CNC(C)=N[*])cc1,Egc,4.9237,"['CC(=N)N', 'C', 'C', 'c1ccccc1']"
3606,[*]c1ccc2c(c1)c1cc([*])ccc1n2CC1CO1,Egc,3.2508,"['c1ccc2c(c1)nc1ccccc12', 'C1CO1', 'C']"
3607,[*]Nc1cc(F)c([*])cc1F,Egc,3.4723,"['N', 'Fc1ccc(F)cc1']"
3608,[*]Nc1ccc([*])cc1N,Egc,4.2366,"['N', 'Nc1ccccc1']"
3609,[*]c1ccc2cc(N([*])c3ccccc3)ccc2c1,Egc,2.8541,"['c1ccc2ccccc2c1', 'c1ccccc1', 'N']"
3610,[*]Nc1ccc([*])cc1I,Egc,4.4168,"['N', 'Ic1ccccc1']"
3611,[*]Cc1cccc(CN([*])c2ccccc2)c1O,Egc,4.1958,"['N', 'c1ccccc1', 'C', 'C', 'Oc1ccccc1']"
3612,[*]c1[nH]c([*])c2c1CCCC2,Egc,2.7316,['c1[nH]cc2c1CCCC2']
3613,[*]c1[nH]c([*])c2c1CCC2,Egc,2.6564,['c1[nH]cc2c1CCC2']
3614,[*]c1[nH]c([*])c2c1CCCCC2,Egc,3.1158,['c1[nH]cc2c1CCCCC2']
3615,[*]C=Cc1ccc(N(c2ccc(C=Cc3ccc4c5ccc([*])cc5n(CC(CC)CCCC)c4c3)cc2)c2ccc(OCC(CC)CCCC)cc2)cc1,Egc,3.0565,"['CCCCC(C)CC', 'O', 'c1ccccc1', 'C=Cc1ccccc1', 'N', 'C', 'CCCCC(C)CC', 'c1ccc2c(c1)nc1ccccc12']"
3616,[*]c1ccc(N([*])CCCCCC)cc1,Egc,3.7028,"['CCCCCC', 'N', 'c1ccccc1']"
3617,[*]c1[nH]c([*])c(CC(=O)OC)c1CC(=O)OC,Egc,3.2776,"['CO', 'CC=O', 'c1cc[nH]c1']"
3618,[*]c1ccc([*])n1CCCCCC,Egc,2.8542,"['CCCCCC', 'c1ccnc1']"
3619,[*]c1cc(CCOCCOC)c([*])[nH]1,Egc,2.8631,"['CO', 'O', 'CC', 'CC', 'c1cc[nH]c1']"
3620,[*]Nc1ccc([*])cc1C(C)CC,Egc,3.553,"['N', 'CCCC', 'c1ccccc1']"
3621,[*]c1ccc([*])n1CC(=O)OC,Egc,2.6899,"['CO', 'CC=O', 'c1ccnc1']"
3622,[*]c1ccc([*])n1CCC(=O)OC,Egc,2.7978,"['CO', 'CCC=O', 'c1ccnc1']"
3623,[*]c1ccc([*])n1C(C)C(=O)OC,Egc,2.9894,"['CO', 'CCC=O', 'c1ccnc1']"
3624,[*]c1ccc([*])n1CCC(=O)OC(C)C(=O)OCC,Egc,2.0885,"['O', 'CC', 'CCC=O', 'CCC=O', 'c1ccnc1']"
3625,[*]Cc1cc(C23CC4CC(CC(C4)C2)C3)cc(CN([*])C)c1O,Egc,4.5466,"['CN', 'C', 'C', 'Oc1ccccc1', 'C1C2CC3CC1CC(C2)C3']"
3626,[*]Nc1ccc([*])cc1OCCCCCCCCCCCC,Egc,3.5203,"['CCCCCCCCCCCC', 'O', 'N', 'c1ccccc1']"
3627,[*]Nc1ccc([*])nc1,Egc,3.2295,"['N', 'c1ccncc1']"
3628,[*]Nc1cnc([*])c(O)c1,Egc,3.3471,"['N', 'Oc1cccnc1']"
3629,[*]CC(O)CN([*])c1ccc(N=Nc2ccc(C(=O)O)cc2)cc1,Egc,2.4267,"['CC(C)O', 'N', 'O=CO', 'c1ccc(N=Nc2ccccc2)cc1']"
3630,[*]CCN([*])C(=O)Cc1ccc(C(F)(F)F)cc1,Egc,4.9047,"['CC', 'N', 'CC=O', 'FC(F)F', 'c1ccccc1']"
3631,[*]c1ccc2c([*])c(-c3ccccc3)[nH]c2c1,Egc,3.6113,"['c1ccccc1', 'c1ccc2[nH]ccc2c1']"
3632,[*]CCN([*])C(=O)c1ccc(F)cc1,Egc,5.1588,"['CC', 'N', 'C=O', 'Fc1ccccc1']"
3633,[*]CCN([*])C(=O)c1c(F)cccc1F,Egc,4.4989,"['CC', 'N', 'C=O', 'Fc1cccc(F)c1']"
3634,[*]CCN([*])C(=O)c1ccc(F)c(F)c1,Egc,5.106,"['CC', 'N', 'C=O', 'Fc1ccccc1F']"
3635,[*]CCN([*])C(=O)c1cc(F)ccc1F,Egc,4.4693,"['CC', 'N', 'C=O', 'Fc1ccc(F)cc1']"
3636,[*]CCN([*])C(=O)c1c(F)cc(F)cc1F,Egc,4.6328,"['CC', 'N', 'C=O', 'Fc1cc(F)cc(F)c1']"
3637,[*]CCN([*])C(=O)c1c(F)cc(F)c(F)c1F,Egc,4.9884,"['CC', 'N', 'C=O', 'Fc1cc(F)c(F)c(F)c1']"
3638,[*]c1ccc2c([*])c(C)[nH]c2c1,Egc,4.0225,['Cc1cc2ccccc2[nH]1']
3639,[*]Nc1ccc(-c2ccc(Nc3ccc4c(c3)c3cc([*])ccc3n4CC(CC)CCCC)cc2)cc1,Egc,3.3558,"['N', 'N', 'CCCCC(C)CC', 'c1ccc2c(c1)nc1ccccc12', 'c1ccccc1']"
3640,[*]N=c1c(=Nc2ccc([*])cc2)c2cccc3cccc1c32,Egc,2.1929,['N=C1C(=Nc2ccccc2)c2cccc3cccc1c23']
3641,[*]c1ccc(-c2ccc(-c3nnc([*])n3-c3ccc(OC)cc3)cc2)cc1,Egc,3.8442,"['CO', 'c1ccccc1', 'c1ncnn1', 'c1ccccc1']"
3642,[*]CCN([*])Cc1ccccc1,Egc,3.8139,"['CC', 'N', 'C', 'c1ccccc1']"
3643,[*]CCCN([*])C,Egc,4.8968,"['CN', 'CCC']"
3644,[*]N=NNc1ccc(NN=Nc2ccc([*])cc2)cc1,Egc,1.9731,['N=NNc1ccc(NN=Nc2ccccc2)cc1']
3645,[*]c1ccc([*])n1C(C(=O)OCC)n1cccc1,Egc,2.8248,"['O', 'CC', 'c1ccnc1', 'c1ccnc1', 'CC=O']"
3646,[*]c1ccc2cc([*])n(C(C(=O)OCC)n3ccc4ccccc43)c2c1,Egc,4.2748,"['O', 'CC', 'c1ccc2nccc2c1', 'c1ccc2nccc2c1', 'CC=O']"
3647,[*]c1ccc2cc([*])n(C(C(=O)NO)n3ccc4ccccc43)c2c1,Egc,3.8694,"['c1ccc2nccc2c1', 'c1ccc2nccc2c1', 'CC(=O)NO']"
3648,[*]c1ccc([*])n1C(C(=O)NO)n1c2ccccc2c2ccccc21,Egc,2.9081,"['c1ccnc1', 'c1ccc2c(c1)nc1ccccc12', 'CC(=O)NO']"
3649,[*]c1ccc([*])n1C(C(=O)NO)n1ccc2ccccc21,Egc,2.4131,"['c1ccnc1', 'c1ccc2nccc2c1', 'CC(=O)NO']"
3650,[*]CC(O)CN([*])c1ccc(N=Nc2ccc(Cl)cc2)cc1,Egc,2.6263,"['CC(C)O', 'N', 'Clc1ccc(N=Nc2ccccc2)cc1']"
3651,[*]CC(O)CN([*])c1ccc(N=Nc2ccc(C#N)cc2)cc1,Egc,2.0164,"['CC(C)O', 'N', 'N#Cc1ccc(N=Nc2ccccc2)cc1']"
3652,[*]CC(O)CN([*])c1cc(C)c(N=Nc2ccc(Cl)cc2)c(C)c1,Egc,2.6365,"['CC(C)O', 'N', 'Cc1cccc(C)c1N=Nc1ccc(Cl)cc1']"
3653,[*]CC(O)CN([*])c1cc(C)cc(C)c1,Egc,4.5575,"['CC(C)O', 'N', 'Cc1cccc(C)c1']"
3654,[*]CC(=O)C([*])c1ccc(F)cc1,Egc,4.0711,"['CC(C)=O', 'Fc1ccccc1']"
3655,[*]CC(=O)C([*])C,Egc,4.7758,['CCC(C)=O']
3656,[*]CC(=O)C1CCC([*])C1=O,Egc,4.8874,"['CC=O', 'O=C1CCCC1']"
3657,[*]C=C1CCC(=Cc2ccc([*])cc2)C1=O,Egc,2.5147,"['C=C1CCCC1=O', 'C', 'c1ccccc1']"
3658,[*]C=C1CCCC(=Cc2ccc([*])cc2)C1=O,Egc,3.6567,"['C=C1CCCCC1=O', 'C', 'c1ccccc1']"
3659,[*]CC(=O)C(C)C([*])c1ccc(O)c2ncccc12,Egc,3.5354,"['CC(=O)C(C)C', 'Oc1cccc2cccnc12']"
3660,[*]OS(=O)(=O)c1cc(C)c([*])c(C)c1,Egc,4.7278,['Cc1cc(C)cc(S(=O)(=O)O)c1']
3661,[*]OS(=O)(=O)c1cc(S(=O)(=O)Oc2ccc(C3(c4ccc([*])cc4)CCCC3)cc2)ccc1C,Egc,3.9679,"['Cc1ccc(S(=O)(=O)O)cc1S(=O)(=O)O', 'c1ccccc1', 'c1ccccc1', 'C1CCCC1']"
3662,[*]c1ccc(S([*])(=O)=O)cc1,Egc,4.2821,['O=[SH](=O)c1ccccc1']
3663,[*]c1ccc(-c2ccc([*])c(Cl)c2)cc1Cl,Egc,3.6381,['Clc1ccccc1']
3664,[*]c1ccc(-c2ccc([*])c(C)c2)cc1C,Egc,3.8863,['Cc1ccccc1']
3665,[*]c1ccc(C(C#N)(C(=O)OC)C([*])(C#N)C(=O)OC)cc1,Egc,5.3905,"['CO', 'c1ccccc1', 'N#CC(C=O)C(C#N)C=O']"
3666,[*]CCc1ccc([*])c(F)c1,Egc,5.0809,"['CC', 'Fc1ccccc1']"
3667,[*]Cc1cccc([*])c1O,Egc,4.4656,"['C', 'Oc1ccccc1']"
3668,[*]c1ccc(C(C#N)(C(=O)O)C([*])(C#N)C(=O)O)cc1,Egc,5.2415,"['c1ccccc1', 'N#CC(C(=O)O)C(C#N)C(=O)O']"
3669,[*]c1ccc(C(C#N)(C#N)C([*])(C#N)C#N)cc1,Egc,4.6823,"['c1ccccc1', 'N#CC(C#N)C(C#N)C#N']"
3670,[*]C=Cc1cc(OCC)c([*])cc1OCC,Egc,4.2145,"['CC', 'O', 'C=Cc1ccccc1']"
3671,[*]C=Cc1cc(Cl)c([*])cc1Cl,Egc,3.2579,['C=Cc1cc(Cl)ccc1Cl']
3672,[*]c1cccc([*])c1N,Egc,3.8845,['Nc1ccccc1']
3673,[*]c1cc([*])cc(C23CC4CC(CC(C4)C2)C3)c1,Egc,4.4178,"['c1ccccc1', 'C1C2CC3CC1CC(C2)C3']"
3674,[*]c1cc([*])cc(-c2nc3ccccc3o2)c1,Egc,3.713,"['c1ccccc1', 'c1ccc2ocnc2c1']"
3675,[*]C#Cc1ccc([*])c(SCCCCCCCCCCCC)c1,Egc,3.7364,"['CCCCCCCCCCCC', 'S', 'C#Cc1ccccc1']"
3676,[*]c1ccc([*])c(N(C)C)c1,Egc,4.5555,"['CNC', 'c1ccccc1']"
3677,[*]c1ccc([*])c(OC)c1N,Egc,4.71,"['CO', 'Nc1ccccc1']"
3678,[*]c1ccc([*])c(C(=O)c2ccccc2)c1,Egc,3.9696,"['c1ccccc1', 'c1ccccc1', 'C=O']"
3679,[*]c1ccc([*])c(C(=O)c2ccc(F)cc2)c1,Egc,4.2742,"['c1ccccc1', 'Fc1ccccc1', 'C=O']"
3680,[*]c1ccc([*])c(C(=O)c2c(F)c(F)c(F)c(F)c2F)c1,Egc,4.0903,"['c1ccccc1', 'Fc1cc(F)c(F)c(F)c1F', 'C=O']"
3681,[*]C(Br)=C(c1ccccc1)c1ccc([*])cc1,Egc,3.469,['BrC=C(c1ccccc1)c1ccccc1']
3682,[*]C(Cl)=C(c1ccccc1)c1ccc([*])cc1,Egc,2.8757,['ClC=C(c1ccccc1)c1ccccc1']
3683,[*]C(C#N)=C(c1ccccc1)c1ccc([*])cc1,Egc,4.0078,"['CC#N', 'c1ccccc1', 'c1ccccc1', 'C']"
3684,[*]c1ccc(-c2cc(OCCCCCCCCCC)c([*])cc2OCCCCCCCCCC)cc1,Egc,3.5012,"['CCCCCCCCCC', 'O', 'c1ccccc1', 'c1ccccc1']"
3685,[*]C=Cc1ccc([*])c(C(=O)OC)c1C(=O)OC,Egc,4.11,"['CO', 'C=O', 'C=Cc1ccccc1']"
3686,[*]C#CC#Cc1ccc([*])cc1,Egc,2.0489,['C#CC#Cc1ccccc1']
3687,[*]c1cc(OCC(=O)C23CC4CC(CC(C4)C2)C3)c([*])cc1OC,Egc,4.0135,"['CO', 'O', 'c1ccccc1', 'CC=O', 'C1C2CC3CC1CC(C2)C3']"
3688,[*]C(OC)=C(OC)c1ccc([*])cc1,Egc,2.9734,['COC=C(OC)c1ccccc1']
3689,[*]C(OC(C)=O)=C(OC(C)=O)c1ccc([*])cc1,Egc,3.7517,"['CC=O', 'OC=C(O)c1ccccc1']"
3690,[*]C=Cc1cccc([*])c1,Egc,3.0128,['C=Cc1ccccc1']
3691,[*]c1c(F)c(F)c([*])c(F)c1F,Egc,5.4728,['Fc1cc(F)c(F)cc1F']
3692,[*]CCc1ccc([*])c(Cl)c1Cl,Egc,5.1237,"['CC', 'Clc1ccccc1Cl']"
3693,[*]C=Cc1cc(OCCCC)c(C=Cc2ccc([*])cc2)cc1OCCCC,Egc,3.115,"['CCCC', 'O', 'C', 'c1ccccc1', 'C=Cc1ccccc1']"
3694,[*]Oc1cc(Br)cc(Br)c1[*],Egc,4.3897,"['O', 'Brc1cccc(Br)c1']"
3695,[*]C=Cc1ccc(C=Cc2cc(OCCCCCCCCCCCC)c([*])cc2OC)cc1,Egc,3.0704,"['CCCCCCCCCCCC', 'CO', 'O', 'C', 'c1ccccc1', 'C=Cc1ccccc1']"
3696,[*]C=Cc1cc(OC)c([*])cc1Br,Egc,1.9302,"['CO', 'C=Cc1ccccc1Br']"
3697,[*]Oc1cccc([*])c1C#N,Egc,4.3829,"['O', 'N#Cc1ccccc1']"
3698,[*]C=Cc1ccc([*])c(F)c1,Egc,2.259,['C=Cc1cccc(F)c1']
3699,[*]c1cc([*])c(O)c(C=O)c1,Egc,3.2778,['O=Cc1ccccc1O']
3700,[*]c1cc(N=Nc2ccc(OC)cc2)cc([*])c1O,Egc,3.0241,"['CO', 'Oc1ccc(N=Nc2ccccc2)cc1']"
3701,[*]c1cc(N=Nc2ccc(S(=O)(=O)O)cc2)cc([*])c1O,Egc,3.0327,['O=S(=O)(O)c1ccc(N=Nc2ccc(O)cc2)cc1']
3702,[*]c1cc(N=Nc2ccc(C(=O)O)cc2)cc([*])c1O,Egc,2.9911,"['O=CO', 'Oc1ccc(N=Nc2ccccc2)cc1']"
3703,[*]c1cc(N=Nc2ccc(C#N)cc2)cc([*])c1O,Egc,2.4223,['N#Cc1ccc(N=Nc2ccc(O)cc2)cc1']
3704,[*]C=Cc1cc(OCCCCCC)c([*])cc1OC,Egc,2.3505,"['CCCCCC', 'CO', 'O', 'C=Cc1ccccc1']"
3705,[*]c1cc(OC)c([*])cc1OC,Egc,4.5409,"['CO', 'c1ccccc1']"
3706,[*]C#Cc1cc(OCCCCCC)c(C#Cc2ccc3c(-c4c(O)ccc5cc([*])ccc45)c(O)ccc3c2)cc1OCCCCCC,Egc,3.0868,"['CCCCCC', 'O', 'Oc1ccc2ccccc2c1', 'C#Cc1ccc(C#Cc2ccc3cc(O)ccc3c2)cc1']"
3707,[*]C=Cc1cc(CCCCCCCCCC)c(C=Cc2ccc([*])cc2)cc1CCCCCCCCCC,Egc,3.3187,"['C', 'c1ccccc1', 'CCCCCCCCCC', 'C=Cc1ccccc1']"
3708,[*]C=Cc1ccc([*])c(-c2ccc(OCC(CC)CCCC)c3ccccc23)c1,Egc,3.2107,"['CCCCC(C)CC', 'O', 'C=Cc1ccccc1', 'c1ccc2ccccc2c1']"
3709,[*]c1cc(C=O)cc([*])c1O,Egc,4.1592,['O=Cc1ccc(O)cc1']
3710,[*]c1cc([*])c(O)c(C=Nc2ccc(C(=O)O)cc2)c1,Egc,2.8212,"['O=CO', 'Oc1ccccc1C=Nc1ccccc1']"
3711,[*]c1cc([*])c(O)c(C=Nc2ccc(Cl)cc2)c1,Egc,2.9264,['Oc1ccccc1C=Nc1ccc(Cl)cc1']
