,smiles,property,value
5497,[*]C(=O)NONC(=O)NC(S1)=CC=C1N[*],Ei,5.6948
5498,[*]C(=S)C(=O)CCNC(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],Ei,5.8838
5499,[*]C(F)(F)C(F)(F)C(S1)=CC=C1C(S2)=CC=C2[*],Ei,5.8176
5500,[*]C(F)(F)C(F)(F)C(=O)O[*],Ei,9.0985
5501,[*]CC([*])C,nc,1.6081
5502,[*]CC([*])F,nc,1.6305
5503,[*]CC([*])(F)F,nc,1.6122
5504,[*]C(F)C([*])(F)F,nc,1.5796
5505,[*]CCC(F)(F)C([*])(F)F,nc,1.5774
5506,[*]CO[*],nc,1.6434
5507,[*]CCO[*],nc,1.6377
5508,[*]CC(O[*])C(F)(F)F,nc,1.4843
5509,[*]CCCO[*],nc,1.6476
5510,[*]Oc1ccc(Cc2ccc([*])cc2)cc1,nc,1.8035
5511,[*]CCCCCOCO[*],nc,1.6043
5512,[*]CCOC(=O)NCCOCCOCCNC(=O)O[*],nc,1.6526
5513,[*]c1ccc(-c2nc3cc4nc([*])oc4cc3o2)cc1,nc,2.3284
5514,[*]Sc1ccc([*])cc1,nc,1.9808
5515,[*]CCOC(=O)CCCCC(=O)O[*],nc,1.6581
5516,[*]CCOC(=O)CCCCCCC(=O)O[*],nc,1.6577
5517,[*]CCOC(=O)c1ccc(C(=O)O[*])cc1,nc,1.8075
5518,[*]CCCCOC(=O)c1ccc(C(=O)O[*])cc1,nc,1.7603
5519,[*]CC(=O)O[*],nc,1.6701
5520,[*]CCCCCC(=O)O[*],nc,1.6432
5521,[*]CCC(=O)O[*],nc,1.6631
5522,[*]Oc1ccc(CC([*])=O)cc1,nc,1.7375
5523,[*]Cc1ccc(C(=O)O[*])cc1,nc,1.8426
5524,[*]CCC(=O)N[*],nc,1.7036
5525,[*]CCCCCCC(=O)N[*],nc,1.6565
5526,[*]CC(=O)N[*],nc,1.7337
5527,[*]Nc1cccc(C([*])=O)c1,nc,1.9618
5528,[*]Cc1ccc(C(=O)N[*])cc1,nc,1.8171
5529,[*]CCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,nc,1.7297
5530,[*]CCCCCCN1C(=O)c2ccc(C(=O)c3ccc4c(c3)C(=O)N([*])C4=O)cc2C1=O,nc,1.8137
5531,[*]OC(=O)c1ccc(C([*])=O)cc1,nc,1.869
5532,[*]CCCCCOC(=O)O[*],nc,1.6374
5533,[*]Oc1ccc(OC([*])=O)cc1,nc,1.7876
5534,[*]CCCN[*],nc,1.6776
5535,[*]Oc1ccc(C(=O)c2ccc([*])cc2)cc1,nc,1.9173
5536,[*]c1ccc([*])cc1,nc,2.0982
5537,[*]CCc1ccc(-c2ccc([*])cc2)cc1,nc,1.872
5538,[*]OC1C(CO)OC([*])C(O)C1O,nc,1.6879
5539,[*]Cc1ccc(CO[*])cc1,nc,1.7774
5540,[*]CCOCCOC(=O)O[*],nc,1.6326
5541,[*]CCC(O[*])(C(F)(F)F)C(F)(F)F,nc,1.5724
5542,[*]Oc1ccc(-c2ccc(C([*])=O)cc2)cc1,nc,1.9035
5543,[*]Nc1ccc([*])cc1,nc,2.124
5544,[*]c1cccc([*])n1,nc,1.9952
5545,[*]CC(C1=CC=CC=C1)CC(C2=CC=CC=C2)CC(C3=CC=CC=C3)CC(C4=CC=CC=C4)[*],nc,1.6244
5546,[*]C(OC1=C2)=NC1=CC=C2C(=NC3=C4)OC3=CC=C4[*],nc,2.116
5547,[*]CC(C=C1)=CC=C1C[*],nc,1.9676
5548,[*]CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(=O)[*],nc,1.6306
5549,[*]CC(C1=CC=CC=N1)CC(C2=CC=CC=N2)CC(C3=CC=CC=N3)[*],nc,1.7108
5550,[*]C(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],nc,2.2729
5551,[*]C(S1)=CC=C1C(S2)=CC=C2OC(=S)[*],nc,2.2317
5552,[*]C(S1)=CC=C1C(=S)C(S2)=CC=C2O[*],nc,2.0575
5553,[*]C(S1)=CC=C1C(=S)OC(=S)[*],nc,2.2971
5554,[*]C(S1)=CC=C1OC(S2)=CC=C2O[*],nc,1.867
5555,[*]C(S1)=CC=C1OC(=S)O[*],nc,1.9459
5556,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3C(S4)=CC=C4[*],nc,2.9445
5557,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3O[*],nc,2.1712
5558,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],nc,2.033
5559,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3C(=S)[*],nc,2.3194
5560,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3O[*],nc,2.1267
5561,[*]C(C=C1)=CC=C1C(S2)=CC=C2C(=S)C(S3)=CC=C3[*],nc,2.8943
5562,[*]C(C=C1)=CC=C1C(S2)=CC=C2OC(S3)=CC=C3[*],nc,2.1868
5563,[*]C(C=C1)=CC=C1C(S2)=CC=C2OC(=S)[*],nc,2.1962
5564,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3O[*],nc,2.1534
5565,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(S4)=CC=C4[*],nc,2.2986
5566,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(=S)[*],nc,2.0777
5567,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3O[*],nc,1.9034
5568,[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)O[*],nc,2.0445
5569,[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2C(=S)[*],nc,2.4956
5570,[*]C(C=C1)=CC=C1C(=S)C(S2)=CC=C2O[*],nc,2.0044
5571,[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2C(=S)[*],nc,1.8941
5572,[*]C(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2O[*],nc,2.0867
5573,[*]C(C=C1)=CC=C1C(=S)OC(=S)[*],nc,2.1589
5574,[*]C(C=C1)=CC=C1OC(S2)=CC=C2O[*],nc,1.8525
5575,[*]C(C=C1)=CC=C1OC(=S)C(S2)=CC=C2[*],nc,2.2131
5576,[*]C(C=C1)=CC=C1OC(=S)O[*],nc,1.8793
5577,[*]CC(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],nc,2.0574
5578,[*]CC(S1)=CC=C1C(S2)=CC=C2C(=S)[*],nc,2.1956
5579,[*]CC(S1)=CC=C1C(S2)=CC=C2O[*],nc,1.9533
5580,[*]CC(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],nc,1.9468
5581,[*]CC(S1)=CC=C1C(C=C2)=CC=C2C(=S)[*],nc,2.0986
5582,[*]CC(S1)=CC=C1C(C=C2)=CC=C2O[*],nc,1.9368
5583,[*]CC(S1)=CC=C1CC(S2)=CC=C2[*],nc,1.8382
5584,[*]CC(S1)=CC=C1CC(=S)[*],nc,1.8463
5585,[*]CC(S1)=CC=C1C(=O)C(S2)=CC=C2[*],nc,2.0215
5586,[*]CC(S1)=CC=C1C(=O)C(=S)[*],nc,1.9676
5587,[*]CC(S1)=CC=C1C(=O)O[*],nc,1.8582
5588,[*]CC(S1)=CC=C1C(=S)C(S2)=CC=C2[*],nc,2.0063
5589,[*]CC(S1)=CC=C1C(=S)O[*],nc,2.0221
5590,[*]CC(S1)=CC=C1NC(S2)=CC=C2[*],nc,1.8772
5591,[*]CC(S1)=CC=C1NC(=S)[*],nc,1.9817
5592,[*]CC(S1)=CC=C1NO[*],nc,1.8806
5593,[*]CC(S1)=CC=C1OC(S2)=CC=C2[*],nc,1.8388
5594,[*]CC(S1)=CC=C1OC(=S)[*],nc,1.9478
5595,[*]CC(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],nc,1.9768
5596,[*]CC(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],nc,1.9726
5597,[*]CC(C=C1)=CC=C1C(S2)=CC=C2C(=S)[*],nc,2.0798
5598,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],nc,2.0164
5599,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],nc,1.8915
5600,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)[*],nc,2.0502
5601,[*]CC(C=C1)=CC=C1C(C=C2)=CC=C2O[*],nc,1.8665
5602,[*]CC(C=C1)=CC=C1CC(S2)=CC=C2[*],nc,1.8173
5603,[*]CC(C=C1)=CC=C1CC(C=C2)=CC=C2[*],nc,1.8203
5604,[*]CC(C=C1)=CC=C1CC(=S)[*],nc,1.8601
5605,[*]CC(C=C1)=CC=C1C(=O)C(S2)=CC=C2[*],nc,1.9009
5606,[*]CC(C=C1)=CC=C1C(=O)C(C=C2)=CC=C2[*],nc,1.9018
5607,[*]CC(C=C1)=CC=C1C(=O)C(=S)[*],nc,1.9454
5608,[*]CC(C=C1)=CC=C1C(=S)C(S2)=CC=C2[*],nc,1.9663
5609,[*]CC(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],nc,1.9675
5610,[*]CC(C=C1)=CC=C1C(=S)O[*],nc,1.8934
5611,[*]CC(C=C1)=CC=C1NC(S2)=CC=C2[*],nc,1.8937
5612,[*]CC(C=C1)=CC=C1NC(C=C2)=CC=C2[*],nc,1.8879
5613,[*]CC(C=C1)=CC=C1NC(=S)[*],nc,1.9161
5614,[*]CC(C=C1)=CC=C1OC(S2)=CC=C2[*],nc,1.8289
5615,[*]CC(C=C1)=CC=C1OC(=S)[*],nc,1.8273
5616,[*]CCC(S1)=CC=C1C(S2)=CC=C2[*],nc,1.9248
5617,[*]CCC(S1)=CC=C1C(=S)[*],nc,2.0043
5618,[*]CCC(S1)=CC=C1O[*],nc,1.7996
5619,[*]CCC(C=C1)=CC=C1C(S2)=CC=C2[*],nc,1.9106
5620,[*]CCC(C=C1)=CC=C1C(=S)[*],nc,1.9173
5621,[*]CCC(C=C1)=CC=C1O[*],nc,1.7865
5622,[*]CCCC(S1)=CC=C1[*],nc,1.7538
5623,[*]CCCC(C=C1)=CC=C1[*],nc,1.7489
5624,[*]CCCC(=O)[*],nc,1.6556
5625,[*]CCCC(=S)[*],nc,1.7702
5626,[*]CCC(=O)C(S1)=CC=C1[*],nc,1.8757
5627,[*]CCC(=O)C(C=C1)=CC=C1[*],nc,1.8245
5628,[*]CCC(=O)C(=S)[*],nc,1.9627
5629,[*]CCC(=S)O[*],nc,1.8214
5630,[*]CCNC(S1)=CC=C1[*],nc,1.8184
5631,[*]CCNC(C=C1)=CC=C1[*],nc,1.7816
5632,[*]CCNC(=S)[*],nc,1.8641
5633,[*]CCON[*],nc,1.7034
5634,[*]CC(=O)C(S1)=CC=C1C(S2)=CC=C2[*],nc,2.0695
5635,[*]CC(=O)C(S1)=CC=C1C(C=C2)=CC=C2[*],nc,2.0173
5636,[*]CC(=O)C(S1)=CC=C1C(=O)[*],nc,1.9246
5637,[*]CC(=O)C(S1)=CC=C1C(=S)[*],nc,2.0669
5638,[*]CC(=O)C(S1)=CC=C1O[*],nc,1.9109
5639,[*]CC(=O)C(C=C1)=CC=C1C(S2)=CC=C2[*],nc,2.0511
5640,[*]CC(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],nc,1.9046
5641,[*]CC(=O)C(C=C1)=CC=C1C(=O)[*],nc,1.8797
5642,[*]CC(=O)C(C=C1)=CC=C1C(=S)[*],nc,2.0297
5643,[*]CC(=O)C(C=C1)=CC=C1O[*],nc,1.7866
5644,[*]CC(=O)CC(S1)=CC=C1[*],nc,1.799
5645,[*]CC(=O)CC(C=C1)=CC=C1[*],nc,1.7624
5646,[*]CC(=O)CC(=O)[*],nc,1.7565
5647,[*]CC(=O)CC(=S)[*],nc,1.8167
5648,[*]CC(=O)CO[*],nc,1.6922
5649,[*]CC(=O)C(=S)C(S1)=CC=C1[*],nc,2.0529
5650,[*]CC(=O)C(=S)C(C=C1)=CC=C1[*],nc,2.03
5651,[*]CC(=O)C(=S)C(=O)[*],nc,2.1903
5652,[*]CC(=O)C(=S)O[*],nc,1.9836
5653,[*]CC(=O)NC(S1)=CC=C1[*],nc,1.8784
5654,[*]CC(=O)NC(C=C1)=CC=C1[*],nc,1.8294
5655,[*]CC(=O)NC(=O)[*],nc,1.7864
5656,[*]CC(=O)NC(=S)[*],nc,1.9255
5657,[*]CC(=O)OC(S1)=CC=C1[*],nc,1.8447
5658,[*]CC(=O)OC(=O)[*],nc,1.7033
5659,[*]CC(=O)OC(=S)[*],nc,1.7532
5660,[*]CC(=S)C(S1)=CC=C1C(=S)[*],nc,2.4487
5661,[*]CC(=S)C(S1)=CC=C1O[*],nc,2.1619
5662,[*]CC(=S)C(C=C1)=CC=C1N[*],nc,2.1325
5663,[*]CC(=S)C(C=C1)=CC=C1O[*],nc,1.9879
5664,[*]CC(=S)CC(=S)[*],nc,1.9346
5665,[*]CC(=S)CO[*],nc,1.8843
5666,[*]CC(=S)C(=O)C(=S)[*],nc,2.1951
5667,[*]CC(=S)C(=O)O[*],nc,1.92
5668,[*]CC(=S)NC(=S)[*],nc,2.0504
5669,[*]CC(=S)NO[*],nc,1.9431
5670,[*]CC(=S)OC(=S)[*],nc,1.9523
5671,[*]CNC(S1)=CC=C1C(C=C2)=CC=C2[*],nc,1.9424
5672,[*]CNC(S1)=CC=C1C(=O)[*],nc,2.0195
5673,[*]CNC(S1)=CC=C1C(=S)[*],nc,2.251
5674,[*]CNC(S1)=CC=C1N[*],nc,1.8551
5675,[*]CNC(S1)=CC=C1O[*],nc,1.8497
5676,[*]CNC(C=C1)=CC=C1C(S2)=CC=C2[*],nc,1.9541
5677,[*]CNC(C=C1)=CC=C1C(=O)[*],nc,1.9491
5678,[*]CNC(C=C1)=CC=C1N[*],nc,1.8632
5679,[*]CNC(C=C1)=CC=C1O[*],nc,1.8414
5680,[*]CNCC(S1)=CC=C1[*],nc,1.7813
5681,[*]CNCC(C=C1)=CC=C1[*],nc,1.7745
5682,[*]CNCC(=O)[*],nc,1.7201
5683,[*]CNCC(=S)[*],nc,1.8901
5684,[*]CNCN[*],nc,1.7262
5685,[*]CNCO[*],nc,1.6697
5686,[*]CNC(=O)C(S1)=CC=C1[*],nc,1.8558
5687,[*]CNC(=O)C(=S)[*],nc,1.9972
5688,[*]CNC(=S)C(S1)=CC=C1[*],nc,1.9675
5689,[*]CNC(=S)C(C=C1)=CC=C1[*],nc,1.8914
5690,[*]CNC(=S)C(=O)[*],nc,2.0233
5691,[*]CNC(=S)N[*],nc,1.8071
5692,[*]CNC(=S)O[*],nc,1.8672
5693,[*]CNOC(S1)=CC=C1[*],nc,1.8539
5694,[*]CNOC(C=C1)=CC=C1[*],nc,1.8294
5695,[*]CNOC(=S)[*],nc,1.8633
5696,[*]CNON[*],nc,1.7453
5697,[*]COC(S1)=CC=C1C(C=C2)=CC=C2[*],nc,1.9391
5698,[*]COC(S1)=CC=C1O[*],nc,1.795
5699,[*]COC(C=C1)=CC=C1O[*],nc,1.7891
5700,[*]COC(=O)O[*],nc,1.657
5701,[*]COC(=S)O[*],nc,1.8467
5702,[*]CONC(=O)[*],nc,1.7438
5703,[*]CONO[*],nc,1.7417
5704,[*]C(=O)C(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],nc,2.705
5705,[*]C(=O)C(S1)=CC=C1C(S2)=CC=C2C(=S)[*],nc,2.3807
5706,[*]C(=O)C(S1)=CC=C1C(S2)=CC=C2O[*],nc,2.0521
5707,[*]C(=O)C(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],nc,2.5812
5708,[*]C(=O)C(S1)=CC=C1C(C=C2)=CC=C2C(=S)[*],nc,2.2782
5709,[*]C(=O)C(S1)=CC=C1C(C=C2)=CC=C2O[*],nc,2.1334
5710,[*]C(=O)C(S1)=CC=C1C(=O)C(S2)=CC=C2[*],nc,2.0879
5711,[*]C(=O)C(S1)=CC=C1C(=O)C(=S)[*],nc,2.3542
5712,[*]C(=O)C(S1)=CC=C1C(=O)O[*],nc,1.8811
5713,[*]C(=O)C(S1)=CC=C1C(=S)O[*],nc,2.068
5714,[*]C(=O)C(S1)=CC=C1OC(S2)=CC=C2[*],nc,2.0427
5715,[*]C(=O)C(S1)=CC=C1OC(=S)[*],nc,2.3124
5716,[*]C(=O)C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],nc,2.2925
5717,[*]C(=O)C(C=C1)=CC=C1C(S2)=CC=C2O[*],nc,1.9796
5718,[*]C(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],nc,2.0217
5719,[*]C(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)[*],nc,2.2139
5720,[*]C(=O)C(C=C1)=CC=C1C(=O)C(S2)=CC=C2[*],nc,2.003
5721,[*]C(=O)C(C=C1)=CC=C1C(=O)C(C=C2)=CC=C2[*],nc,1.9846
5722,[*]C(=O)C(C=C1)=CC=C1C(=O)C(=S)[*],nc,2.0994
5723,[*]C(=O)C(C=C1)=CC=C1C(=S)O[*],nc,2.0397
5724,[*]C(=O)C(C=C1)=CC=C1OC(S2)=CC=C2[*],nc,2.0027
5725,[*]C(=O)C(C=C1)=CC=C1OC(=S)[*],nc,2.0762
5726,[*]C(=O)C(=S)OC(=S)[*],nc,2.3004
5727,[*]C(=O)OC(S1)=CC=C1C(=S)[*],nc,2.0962
5728,[*]C(=O)OC(S1)=CC=C1O[*],nc,1.8728
5729,[*]C(=O)OC(C=C1)=CC=C1C(=S)[*],nc,2.0099
5730,[*]C(=O)OC(=O)O[*],nc,1.5714
5731,[*]C(=O)OC(=S)O[*],nc,1.7396
5732,[*]NC(S1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],nc,2.5509
5733,[*]NC(S1)=CC=C1C(S2)=CC=C2C[*],nc,1.9938
5734,[*]NC(S1)=CC=C1C(S2)=CC=C2C(=O)[*],nc,2.393
5735,[*]NC(S1)=CC=C1C(S2)=CC=C2C(=S)[*],nc,2.7581
5736,[*]NC(S1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],nc,2.4847
5737,[*]NC(S1)=CC=C1C(C=C2)=CC=C2C(=S)[*],nc,2.2022
5738,[*]NC(S1)=CC=C1C(=O)C(S2)=CC=C2[*],nc,2.5062
5739,[*]NC(S1)=CC=C1C(=O)C(=S)[*],nc,2.5145
5740,[*]NC(S1)=CC=C1C(=S)C(S2)=CC=C2[*],nc,2.292
5741,[*]NC(S1)=CC=C1C(=S)C(C=C2)=CC=C2[*],nc,2.2999
5742,[*]NC(S1)=CC=C1NC(S2)=CC=C2[*],nc,1.9478
5743,[*]NC(S1)=CC=C1NC(=S)[*],nc,2.19
5744,[*]NC(S1)=CC=C1OC(S2)=CC=C2[*],nc,1.9001
5745,[*]NC(S1)=CC=C1OC(=S)[*],nc,2.0409
5746,[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(S3)=CC=C3[*],nc,2.0981
5747,[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],nc,2.3449
5748,[*]NC(C=C1)=CC=C1C(S2)=CC=C2C(=S)[*],nc,2.4805
5749,[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],nc,2.339
5750,[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3[*],nc,2.0006
5751,[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C[*],nc,1.9585
5752,[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)[*],nc,2.1003
5753,[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2O[*],nc,1.9841
5754,[*]NC(C=C1)=CC=C1C(=O)C(S2)=CC=C2[*],nc,2.186
5755,[*]NC(C=C1)=CC=C1C(=O)C(=S)[*],nc,2.2161
5756,[*]NC(C=C1)=CC=C1C(=O)O[*],nc,1.8988
5757,[*]NC(C=C1)=CC=C1C(=S)C(C=C2)=CC=C2[*],nc,2.3239
5758,[*]NC(C=C1)=CC=C1NC(S2)=CC=C2[*],nc,1.9889
5759,[*]NC(C=C1)=CC=C1NO[*],nc,1.8848
5760,[*]NC(C=C1)=CC=C1OC(S2)=CC=C2[*],nc,1.9073
5761,[*]NC(C=C1)=CC=C1OC(C=C2)=CC=C2[*],nc,1.9297
5762,[*]NC(C=C1)=CC=C1OC(=S)[*],nc,1.9514
5763,[*]NC(=O)C(S1)=CC=C1C(C=C2)=CC=C2[*],nc,2.2535
5764,[*]NC(=O)C(S1)=CC=C1C(=O)[*],nc,2.034
5765,[*]NC(=O)C(S1)=CC=C1C(=S)[*],nc,2.2308
5766,[*]NC(=O)C(S1)=CC=C1O[*],nc,1.969
5767,[*]NC(=O)C(C=C1)=CC=C1C(S2)=CC=C2[*],nc,2.1305
5768,[*]NC(=O)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],nc,2.0808
5769,[*]NC(=O)C(C=C1)=CC=C1C(=S)[*],nc,1.971
5770,[*]NC(=O)C(C=C1)=CC=C1O[*],nc,1.9128
5771,[*]NC(=O)C(=S)C(S1)=CC=C1[*],nc,2.5744
5772,[*]NC(=O)C(=S)C(C=C1)=CC=C1[*],nc,2.1735
5773,[*]NC(=O)C(=S)C(=O)[*],nc,2.263
5774,[*]NC(=O)C(=S)O[*],nc,2.1173
5775,[*]NC(=O)NC(S1)=CC=C1[*],nc,2.0074
5776,[*]NC(=O)NC(C=C1)=CC=C1[*],nc,1.9598
5777,[*]NC(=O)NC(=O)[*],nc,1.8738
5778,[*]NC(=O)NC(=S)[*],nc,2.102
5779,[*]NC(=O)NO[*],nc,1.8753
5780,[*]NC(=O)OC(S1)=CC=C1[*],nc,1.9321
5781,[*]NC(=O)OC(C=C1)=CC=C1[*],nc,1.8802
5782,[*]NC(=O)OC(=S)[*],nc,1.9479
5783,[*]NC(=S)C(=C1)SC(=C1)C(=S)[*],nc,2.3514
5784,[*]NC(=S)C(S1)=CC=C1O[*],nc,2.1391
5785,[*]NC(=S)C(C=C1)=CC=C1O[*],nc,1.9858
5786,[*]NC(=S)C(=O)O[*],nc,2.1342
5787,[*]NC(=S)NC(C=C1)=CC=C1[*],nc,2.0938
5788,[*]NC(=S)NC(=S)[*],nc,2.2528
5789,[*]NC(=S)NO[*],nc,2.0671
5790,[*]NC(=S)OC(=S)[*],nc,2.157
5791,[*]NOC(C=C1)=CC=C1O[*],nc,1.8691
5792,[*]NOC(=O)O[*],nc,1.7479
5793,[*]NOC(=S)O[*],nc,1.942
5794,[*]NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2OC(C=C3)=CC=C3[*],nc,2.0467
5795,[*]NC(=S)NC(C=C1)=CC=C1NC(=S)NC(C=C2)=CC=C2CC(C=C3)=CC=C3[*],nc,1.9843
5796,[*]NC(=S)NC(C=C1)=CC=C1CC(C=C2)=CC=C2[*],nc,1.8992
5797,[*]CCOCCOC(=O)NC(=CC=C1(C))C=C1NC(=O)O[*],nc,1.7289
5798,[*]C(C=C1)=CC=C1C(=O)NC(=O)[*],nc,1.8899
5799,[*]NC(=O)OC(=O)[*],nc,1.7525
5800,[*]C(C=C1)=CC=C1OC(=O)CC(=O)CCO[*],nc,1.7251
5801,[*]CCOC(=S)NC(=S)C(C=C1)=CC=C1N[*],nc,2.0467
5802,[*]CNCCCOCO[*],nc,1.6616
5803,[*]CNCNC(=O)NC(=O)N[*],nc,1.6781
5804,[*]CNC(=O)NCOCO[*],nc,1.6883
5805,[*]CNC(=O)ONC(=O)NO[*],nc,1.7609
5806,[*]COCOCCCO[*],nc,1.6589
5807,[*]COC(=O)NCCNC[*],nc,1.6706
5808,[*]C(=O)C(S1)=CC=C1NC(=S)OC(S2)=CC=C2NC(S3)=CC=C3[*],nc,2.0222
5809,[*]C(=O)NC(=O)CNC(=O)ON[*],nc,1.7831
5810,[*]C(=O)NC(=O)NCCCN[*],nc,1.7499
5811,[*]C(=O)NC(=O)NC(=O)NC(S1)=CC=C1N[*],nc,1.9797
5812,[*]C(=O)NC(=O)OC(=O)NCN[*],nc,1.7355
5813,[*]C(=O)NOCCCCO[*],nc,1.6747
5814,[*]OC(C=C1)=CC=C1C(=O)C(S2)=CC=C2C(=O)NOC(=O)[*],nc,1.8941
5815,[*]C(F)(F)C(S1)=CC=C1C(F)(F)C(S2)=CC=C2[*],nc,1.899
5816,[*]C(F)(F)C(S1)=CC=C1C(F)(F)C(=S)[*],nc,1.8028
5817,[*]C(F)(F)C(S1)=CC=C1C(F)(F)O[*],nc,1.7563
5818,[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(S2)=CC=C2[*],nc,1.8167
5819,[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(C=C2)=CC=C2[*],nc,1.8364
5820,[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)C(=S)[*],nc,1.8005
5821,[*]C(F)(F)C(C=C1)=CC=C1C(F)(F)O[*],nc,1.7269
5822,[*]C(F)(F)C(F)(F)C(S1)=CC=C1C(=S)[*],nc,1.985
5823,[*]C(F)(F)C(F)(F)C(S1)=CC=C1O[*],nc,1.7924
5824,[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(S2)=CC=C2[*],nc,1.7814
5825,[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(C=C2)=CC=C2[*],nc,1.9016
5826,[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1C(=S)[*],nc,1.9682
5827,[*]C(F)(F)C(F)(F)C(C=C1)=CC=C1O[*],nc,1.7437
5828,[*]C(F)(F)C(F)(F)CC(S1)=CC=C1[*],nc,1.7679
5829,[*]C(F)(F)C(F)(F)CC(C=C1)=CC=C1[*],nc,1.7264
5830,[*]C(F)(F)C(F)(F)CC(=O)[*],nc,1.6044
5831,[*]C(F)(F)C(F)(F)CC(=S)[*],nc,1.767
5832,[*]C(F)(F)C(F)(F)CN[*],nc,1.5942
5833,[*]C(F)(F)C(F)(F)CO[*],nc,1.5633
5834,[*]C(F)(F)C(F)(F)C(=O)C(S1)=CC=C1[*],nc,1.8316
5835,[*]C(F)(F)C(F)(F)C(=O)C(C=C1)=CC=C1[*],nc,1.8174
5836,[*]C(F)(F)C(F)(F)C(=O)C(=S)[*],nc,1.9833
5837,[*]C(F)(F)C(F)(F)C(=S)O[*],nc,1.7142
5838,[*]C(F)(F)C(F)(F)NC(S1)=CC=C1[*],nc,1.862
5839,[*]C(F)(F)C(F)(F)NC(C=C1)=CC=C1[*],nc,1.7935
5840,[*]C(F)(F)C(F)(F)NC(=O)[*],nc,1.642
5841,[*]C(F)(F)C(F)(F)NC(=S)[*],nc,1.765
5842,[*]C(F)(F)C(F)(F)ON[*],nc,1.6008
5843,[*]C(F)(F)CC(F)(F)C(S1)=CC=C1[*],nc,1.7568
5844,[*]C(F)(F)CC(F)(F)C(C=C1)=CC=C1[*],nc,1.7249
5845,[*]C(F)(F)CC(F)(F)C(=O)[*],nc,1.6107
5846,[*]C(F)(F)CC(F)(F)C(=S)[*],nc,1.7605
5847,[*]C(F)(F)CC(F)(F)N[*],nc,1.6205
5848,[*]C(F)(F)CC(F)(F)O[*],nc,1.5813
5849,[*]C(F)(F)C(=O)C(F)(F)C(=O)[*],nc,1.6328
5850,[*]C(F)(F)C(=O)C(F)(F)O[*],nc,1.5807
