Unnamed: 0,smiles,property,value,smiles_no_dummy,selfies,BigSMILES
3262,[*]c1cccc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1,Egc,3.2222,Cc1cccc(N2C(=O)c3ccc(P(=O)(c4ccccc4)c4ccc5c(c4)C(=O)N(C)C5=O)cc3C2=O)c1,[C][C][=C][C][=C][C][Branch2][Branch1][O][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Branch1][P][=Branch1][C][=O][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][Branch2][=O][C][=C][Ring2][Ring1][#Branch2][C][Ring2][Ring1][=C][=O][=C][Ring2][Ring2][Branch1],{[][<]*c1ccccc1[>][<]}{[>][<]O=C1NC(=O)c2ccccc21[>][<]}{[>][<]O=Pc1ccccc1[>][<]}{[>][<]*N1C(=O)c2ccccc2C1=O[>][]}
3263,[*]C(=O)Nc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c2)cc1,Egc,2.92,CC(=O)Nc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(N4C(=O)c5ccc(C)cc5C4=O)cc3)c2)cc1,[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Branch1][#Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring2][=Branch1][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][Ring1][O][=O][C][=C][Ring2][Ring1][C][=C][Ring2][Ring1][O][C][=C][Ring2][Ring2][Ring2],{[][<]*C=O[>][<]}{[>][<]N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]C=O[>][<]}{[>][<]N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*c1ccc2c(c1)C(=O)NC2=O[>][]}
3264,[*]c1nc2c(n1C)C(=O)N([*])C2=O,Egc,4.0674,Cc1nc2c(n1C)C(=O)N(C)C2=O,[C][C][=N][C][=C][Branch1][Branch1][N][Ring1][Branch1][C][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][=Branch2][=O],c1nc2c(n1C)C(=O)N()C2=O
3265,[*]c1c(C)cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N([*])C5=O)cc3C2=O)c1C,Egc,3.1985,Cc1c(C)cc(C)c(N2C(=O)c3ccc(-c4ccc5c(c4)C(=O)N(C)C5=O)cc3C2=O)c1C,[C][C][=C][Branch1][C][C][C][=C][Branch1][C][C][C][Branch2][Ring2][=N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][Branch2][=O][C][=C][Ring2][Ring1][C][C][Ring2][Ring1][=Branch1][=O][=C][Ring2][Ring1][#C][C],{[][<]*c1c(C)cc(C)cc1C[>][<]}{[>][<]O=C1NC(=O)c2ccccc21[>][<]}{[>][<]*N1C(=O)c2ccccc2C1=O[>][]}
3266,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,Egc,3.4931,CC(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)O)cc(N3C(=O)c4ccc(C)cc4C3=O)c1)C2=O,[C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch2][Ring2][Branch2][C][=C][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][Ring1][O][=O][=C][Ring2][Ring1][Branch1][C][Ring2][Ring1][N][=O],{[][<]*C=O[>][<]}{[>][<]O=C1NC(=O)c2ccccc21[>][<]}{[>][<]O=C(O)c1ccccc1[>][<]}{[>][<]*c1ccc2c(c1)C(=O)NC2=O[>][]}
3267,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)OC)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,Egc,3.4437,CC(=O)c1ccc2c(c1)C(=O)N(c1cc(C(=O)OC)cc(N3C(=O)c4ccc(C)cc4C3=O)c1)C2=O,[C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch2][Ring2][=Branch2][C][=C][C][Branch1][#Branch1][C][=Branch1][C][=O][O][C][=C][C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][Ring1][O][=O][=C][Ring2][Ring1][=Branch1][C][Ring2][Ring1][=N][=O],{[][<]*C=O[>][<]}{[>][<]O=C1NC(=O)c2ccccc21[>][<]}{[>][<]COC(=O)c1ccccc1[>][<]}{[>][<]*c1ccc2c(c1)C(=O)NC2=O[>][]}
3268,[*]c1ccc(Cc2ccc(N3C(=O)C(=O)N([*])C3=O)cc2)cc1,Egc,3.5238,Cc1ccc(Cc2ccc(N3C(=O)C(=O)N(C)C3=O)cc2)cc1,[C][C][=C][C][=C][Branch2][Ring1][=C][C][C][=C][C][=C][Branch2][Ring1][C][N][C][=Branch1][C][=O][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][Branch2][=O][C][=C][Ring1][#C][C][=C][Ring2][Ring1][=Branch1],{[][<]*c1ccccc1[>][<]}{[>][<]C[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*N1C(=O)NC(=O)C1=O[>][]}
3269,[*]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,Egc,3.396,Cc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2)cc1,[C][C][=C][C][=C][Branch2][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][=N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][Branch2][=O][C][=C][Ring2][Ring1][C][C][Ring2][Ring1][=Branch1][=O][C][=C][Ring2][Ring1][=N][C][=C][Ring2][Ring2][=Branch1],{[][<]*c1ccccc1[>][<]}{[>][<]O=S=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O=C1NC(=O)c2ccccc21[>][<]}{[>][<]*N1C(=O)c2ccccc2C1=O[>][]}
3270,[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc([*])cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,Egc,2.3311,CC(=O)c1ccc2c(c1)C(=O)N(c1ccc(C3(c4ccc(N5C(=O)c6ccc(C)cc6C5=O)cc4)c4ccccc4-c4ccccc43)cc1)C2=O,[C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch2][=Branch1][Ring2][C][=C][C][=C][Branch2][Branch1][Branch2][C][Branch2][Ring1][P][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][Ring1][O][=O][C][=C][Ring2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring2][Ring1][#C][C][=C][Ring2][Ring2][Branch1][C][Ring2][Ring2][N][=O],{[][<]*C=O[>][<]}{[>][<]O=C1NC(=O)c2ccccc21[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]c1ccc2c(c1)Cc1ccccc1-2[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*c1ccc2c(c1)C(=O)NC2=O[>][]}
3271,[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([*])c7ccccc57)C(=O)N(C)C6=O)cc4)cc3)cc2)cc1,Egc,3.443,Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c(C)c7ccccc57)C(=O)N(C)C6=O)cc4)cc3)cc2)cc1,[C][C][=C][C][=C][Branch2][=Branch1][=N][O][C][=C][C][=C][Branch2][Branch1][S][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][=N][O][C][=C][C][=C][Branch2][Ring1][S][C][=C][C][=Branch1][#C][=C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][#C][=O][C][=C][Ring2][Ring1][#Branch1][C][=C][Ring2][Ring1][=C][C][=C][Ring2][Ring2][#Branch1][C][=C][Ring2][Ring2][=C],{[][<]*c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O=S=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*c1c2c(cc3ccccc13)C(=O)N(C)C2=O[>][]}
3272,[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c([*])c7ccccc57)C(=O)N(c5ccccc5)C6=O)cc4)cc3)cc2)cc1,Egc,3.4421,Cc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(-c5c6c(c(C)c7ccccc57)C(=O)N(c5ccccc5)C6=O)cc4)cc3)cc2)cc1,[C][C][=C][C][=C][Branch2][#Branch1][Branch1][O][C][=C][C][=C][Branch2][=Branch1][Branch2][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Branch1][Branch1][O][C][=C][C][=C][Branch2][Ring2][Branch2][C][=C][C][=Branch1][#C][=C][Branch1][C][C][C][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][Ring2][=O][C][=C][Ring2][Ring1][N][C][=C][Ring2][Ring2][Ring1][C][=C][Ring2][Ring2][N][C][=C][Ring2][Branch1][Ring1],{[][<]*c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O=S=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]*c1c2c(cc3ccccc13)C(=O)N(c1ccccc1)C2=O[>][]}
3273,[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,Egc,2.7837,Cc1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)cc2OC(F)(F)F)c(OC(F)(F)F)c1,[C][C][=C][C][=C][Branch2][Branch1][Branch1][C][=C][C][=C][Branch2][Ring1][S][N][C][=Branch1][C][=O][C][=C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][Branch2][C][=C][Ring1][N][C][Ring1][S][=O][C][=C][Ring2][Ring1][#Branch1][O][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][#Branch2][O][C][Branch1][C][F][Branch1][C][F][F][=C][Ring2][Ring2][#Branch1],{[][<]*c1cccc(OC(F)(F)F)c1[>][<]}{[>][<]FC(F)(F)Oc1ccccc1[>][<]}{[>][<]*n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O[>][]}
3274,[*]c1cc(-c2nc3ccccc3o2)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,Egc,2.4745,Cc1cc(-c2nc3ccccc3o2)cc(-n2c(=O)c3cc4c(=O)n(C)c(=O)c4cc3c2=O)c1,[C][C][=C][C][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][O][Ring1][=Branch2][=C][C][Branch2][Ring1][S][N][C][=Branch1][C][=O][C][=C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][Branch2][C][=C][Ring1][N][C][Ring1][S][=O][=C][Ring2][Ring1][S],{[][<]*c1cccc(-c2nc3ccccc3o2)c1[>][<]}{[>][<]*n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O[>][]}
3276,[*]C(C#N)=C(C#N)n1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,Egc,3.4736,CC(C#N)=C(C#N)n1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c1=O,[C][C][Branch1][Ring1][C][#N][=C][Branch1][Ring1][C][#N][N][C][=Branch1][C][=O][C][=C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][Branch2][C][=C][Ring1][N][C][Ring1][S][=O],{[][<]*CC#N[>][<]}{[>][<]CC#N[>][<]}{[>][<]*n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O[>][]}
3277,[*]C1(C)CC([*])(C)C(=O)N(C)C1=O,Egc,5.3373,CC1(C)CC(C)(C)C(=O)N(C)C1=O,[C][C][Branch1][C][C][C][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][O][=O],C1(C)CC()(C)C(=O)N(C)C1=O
3278,[*]c1cc(C(c2ccc(O)c(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,Egc,2.3838,Cc1cc(C(c2ccc(O)c(-n3c(=O)c4cc5c(=O)n(C)c(=O)c5cc4c3=O)c2)(C(F)(F)F)C(F)(F)F)ccc1O,[C][C][=C][C][Branch2][=Branch1][Branch1][C][Branch2][Ring2][#C][C][=C][C][=C][Branch1][C][O][C][Branch2][Ring1][S][N][C][=Branch1][C][=O][C][=C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][Branch2][C][=C][Ring1][N][C][Ring1][S][=O][=C][Ring2][Ring1][Branch2][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][Ring2][Ring2][#Branch1][O],{[][<]*c1ccccc1O[>][<]}{[>][<]FC(F)(F)CC(F)(F)F[>][<]}{[>][<]Oc1ccccc1[>][<]}{[>][<]*n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O[>][]}
3279,[*]c1c(C)cc(-c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c(C)c2)cc1C,Egc,2.8885,Cc1c(C)cc(-c2cc(C)c(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc1C,[C][C][=C][Branch1][C][C][C][=C][Branch2][Branch1][#C][C][=C][C][Branch1][C][C][=C][Branch2][Ring2][=N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][Branch2][=O][C][=C][Ring2][Ring1][C][C][Ring2][Ring1][=Branch1][=O][C][Branch1][C][C][=C][Ring2][Ring1][#C][C][=C][Ring2][Ring2][=Branch1][C],{[][<]*c1c(C)cccc1C[>][<]}{[>][<]Cc1cccc(C)c1[>][<]}{[>][<]O=C1NC(=O)c2ccccc21[>][<]}{[>][<]*N1C(=O)c2ccccc2C1=O[>][]}
3280,[*]c1cc(C)c(-c2c(C)cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2C)c(C)c1,Egc,3.1002,Cc1cc(C)c(-c2c(C)cc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C)c(C)c1,[C][C][=C][C][Branch1][C][C][=C][Branch2][Branch1][=N][C][=C][Branch1][C][C][C][=C][Branch2][Ring2][=N][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][#Branch1][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][Branch2][=O][C][=C][Ring2][Ring1][C][C][Ring2][Ring1][=Branch1][=O][C][=C][Ring2][Ring1][=C][C][C][Branch1][C][C][=C][Ring2][Ring2][#Branch1],{[][<]*c1cc(C)cc(C)c1[>][<]}{[>][<]Cc1cccc(C)c1[>][<]}{[>][<]O=C1NC(=O)c2ccccc21[>][<]}{[>][<]*N1C(=O)c2ccccc2C1=O[>][]}
3281,[*]C(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4s3)cc(N3C(=O)c4ccc([*])cc4C3=O)c1)C2=O,Egc,2.5125,CC(=O)c1ccc2c(c1)C(=O)N(c1cc(-c3nc4ccccc4s3)cc(N3C(=O)c4ccc(C)cc4C3=O)c1)C2=O,[C][C][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch2][Ring2][S][C][=C][C][Branch1][=C][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2][=C][C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][Ring1][O][=O][=C][Ring2][Ring1][O][C][Ring2][Ring2][C][=O],{[][<]*C=O[>][<]}{[>][<]O=C1NC(=O)c2ccccc21[>][<]}{[>][<]c1ccc(-c2nc3ccccc3s2)cc1[>][<]}{[>][<]*c1ccc2c(c1)C(=O)NC2=O[>][]}
3283,[*]c1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4C3=O)cc2)cc1,Egc,3.2399,Cc1ccc(S(=O)(=O)c2ccc(N3C(=O)c4ccc(Oc5ccc(Oc6ccc7c(c6)C(=O)N(C)C7=O)cc5)cc4C3=O)cc2)cc1,[C][C][=C][C][=C][Branch2][=Branch1][=C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch2][Branch1][O][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring2][Branch1][O][C][=C][C][=C][Branch2][Ring1][Branch2][O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][Branch2][=O][C][=C][Ring2][Ring1][Ring1][C][=C][Ring2][Ring1][#Branch2][C][Ring2][Ring1][=C][=O][C][=C][Ring2][Ring2][Branch1][C][=C][Ring2][Ring2][=C],{[][<]*c1ccccc1[>][<]}{[>][<]O=S=O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O=C1NC(=O)c2ccccc21[>][<]}{[>][<]O[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]O[>][<]}{[>][<]*N1C(=O)c2ccccc2C1=O[>][]}
3285,[*]CC(=O)OCCCCCCOC(=O)Cn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,Egc,3.6832,CCC(=O)OCCCCCCOC(=O)Cn1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c1=O,[C][C][C][=Branch1][C][=O][O][C][C][C][C][C][C][O][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C][=C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][Branch2][C][=C][Ring1][N][C][Ring1][S][=O],{[][<]*C[>][<]}{[>][<]C=O[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]C[>][<]}{[>][<]*n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O[>][]}
3287,[*]CCCCCCOC(=O)OCCCCCCCCOC(=O)OCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,Egc,3.7768,CCCCCCCOC(=O)OCCCCCCCCOC(=O)OCCCCCCn1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c1=O,[C][C][C][C][C][C][C][O][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][O][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][Branch2][C][=C][Ring1][N][C][Ring1][S][=O],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O[>][]}
3288,[*]CCCCCCOC(=O)OCCCCCCCCCCCCOC(=O)OCCCCCCn1c(=O)c2cc3c(=O)n([*])c(=O)c3cc2c1=O,Egc,3.821,CCCCCCCOC(=O)OCCCCCCCCCCCCOC(=O)OCCCCCCn1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c1=O,[C][C][C][C][C][C][C][O][C][=Branch1][C][=O][O][C][C][C][C][C][C][C][C][C][C][C][C][O][C][=Branch1][C][=O][O][C][C][C][C][C][C][N][C][=Branch1][C][=O][C][=C][C][C][=Branch1][C][=O][N][Branch1][C][C][C][=Branch1][C][=O][C][=Ring1][Branch2][C][=C][Ring1][N][C][Ring1][S][=O],{[][<]*C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]O[>][<]}{[>][<]C=O[>][<]}{[>][<]O[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]C[>][<]}{[>][<]*n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O[>][]}
3289,[*]c1ccc(-c2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,Egc,3.252,Cc1ccc(-c2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)cc2C(F)(F)F)c(C(F)(F)F)c1,[C][C][=C][C][=C][Branch2][=Branch1][Branch2][C][=C][C][=C][Branch2][Branch1][Ring2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][Branch2][=O][C][=C][Ring2][Ring1][Branch1][C][Ring2][Ring1][=Branch2][=O][C][=C][Ring2][Ring1][S][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring2][Ring2][=C],{[][<]*c1cccc(C(F)(F)F)c1[>][<]}{[>][<]FC(F)(F)c1ccccc1[>][<]}{[>][<]O=C1NC(=O)c2ccccc21[>][<]}{[>][<]O=S=O[>][<]}{[>][<]*N1C(=O)c2ccccc2C1=O[>][]}
3290,[*]c1c(C)cc(-c2cc(C)c(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)c(C)c2)cc1C,Egc,2.7305,Cc1c(C)cc(-c2cc(C)c(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N(C)C6=O)cc4C3=O)c(C)c2)cc1C,[C][C][=C][Branch1][C][C][C][=C][Branch2][=Branch1][=Branch1][C][=C][C][Branch1][C][C][=C][Branch2][Branch1][Ring2][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=C][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][C][=Branch1][Ring2][=C][Ring1][=Branch1][C][=Branch1][C][=O][N][Branch1][C][C][C][Ring1][Branch2][=O][C][=C][Ring2][Ring1][Branch1][C][Ring2][Ring1][=Branch2][=O][C][Branch1][C][C][=C][Ring2][Ring2][C][C][=C][Ring2][Ring2][=Branch2][C],{[][<]*c1c(C)cccc1C[>][<]}{[>][<]Cc1cccc(C)c1[>][<]}{[>][<]O=C1NC(=O)c2ccccc21[>][<]}{[>][<]O=S=O[>][<]}{[>][<]*N1C(=O)c2ccccc2C1=O[>][]}
3291,[*]C(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3C)cc2)(C(F)(F)F)C(F)(F)F)cc1,Egc,3.193,CC(=O)Nc1ccc(C(c2ccc(NC(=O)c3ccc(N4C(=O)c5ccc(C)cc5C4=O)cc3C)cc2)(C(F)(F)F)C(F)(F)F)cc1,[C][C][=Branch1][C][=O][N][C][=C][C][=C][Branch2][=Branch1][=Branch2][C][Branch2][Branch1][Ring1][C][=C][C][=C][Branch2][Ring2][#Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][Branch1][C][C][C][=C][Ring1][#Branch1][C][Ring1][O][=O][C][=C][Ring2][Ring1][C][C][C][=C][Ring2][Ring1][N][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][C][Branch1][C][F][Branch1][C][F][F][C][=C][Ring2][Ring2][O],{[][<]*C=O[>][<]}{[>][<]N[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]FC(F)(F)CC(F)(F)F[>][<]}{[>][<]c1ccccc1[>][<]}{[>][<]N[>][<]}{[>][<]C=O[>][<]}{[>][<]Cc1ccccc1[>][<]}{[>][<]*c1ccc2c(c1)C(=O)NC2=O[>][]}
